nt_uid	nt_accession	nt_organism	nt_title	nt_slen	tax_id	total_number_of_sequences	input_tax_id
1698236406	MN034405	Riboviria sp.	MAG: Riboviria sp. isolate H3_Bulk_41_scaffold_1187 RNA-dependent RNA polymerase (H3Bulk411187_000001) gene, complete cds; and hypothetical protein (H3Bulk411187_000002) gene, partial cds	3022	2585031	1108	2585031
1698236405	MN034404	Riboviria sp.	MAG: Riboviria sp. isolate H2_Rhizo_33_scaffold_22733 sequence	1176	2585031	1108	2585031
1698236371	MN034388	Riboviria sp.	MAG: Riboviria sp. isolate H2_Bulk_36_scaffold_5919 sequence	1357	2585031	1108	2585031
1698236350	MN034378	Riboviria sp.	MAG: Riboviria sp. isolate H1_Rhizo_Litter_1_scaffold_5995 sequence	1662	2585031	1108	2585031
1698236336	MN034370	Riboviria sp.	MAG: Riboviria sp. isolate H4_Bulk_Litter_22_scaffold_6759 sequence	1781	2585031	1108	2585031
1698236306	MN034358	Riboviria sp.	MAG: Riboviria sp. isolate H4_Bulk_Litter_24_scaffold_180 hypothetical protein (H4BulkLitter24180_000001), RNA-dependent RNA polymerase (H4BulkLitter24180_000002), and hypothetical protein (H4BulkLitter24180_000003) genes, complete cds	4595	2585031	1108	2585031
1698236303	MN034355	Riboviria sp.	MAG: Riboviria sp. isolate H1_Rhizo_25_scaffold_7479 sequence	1747	2585031	1108	2585031
1698236301	MN034353	Riboviria sp.	MAG: Riboviria sp. isolate H2_Rhizo_33_scaffold_8571 sequence	1665	2585031	1108	2585031
1698232432	MN032737	Riboviria sp.	MAG: Riboviria sp. isolate H1_Bulk_30_scaffold_12226 sequence	1235	2585031	1108	2585031
1698232401	MN032723	Riboviria sp.	MAG: Riboviria sp. isolate H3_Bulk_41_scaffold_9688 sequence	1540	2585031	1108	2585031
1698232380	MN032717	Riboviria sp.	MAG: Riboviria sp. isolate H3_Bulk_Litter_16_841 hypothetical protein (H3BulkLitter16841_000001) and RNA-dependent RNA polymerase (H3BulkLitter16841_000002) genes, partial cds	2956	2585031	1108	2585031
1698232365	MN032711	Riboviria sp.	MAG: Riboviria sp. isolate H2_Bulk_Litter_12_scaffold_1533 RNA-dependent RNA polymerase (H2BulkLitter121533_000001) and hypothetical protein (H2BulkLitter121533_000002) genes, partial cds	2931	2585031	1108	2585031
1698232356	MN032706	Riboviria sp.	MAG: Riboviria sp. isolate H1_Bulk_29_scaffold_13615 sequence	1270	2585031	1108	2585031
1698232332	MN032694	Riboviria sp.	MAG: Riboviria sp. isolate H1_Rhizo_26_FD_scaffold_24795 sequence	1083	2585031	1108	2585031
1698232307	MN032684	Riboviria sp.	MAG: Riboviria sp. isolate H2_Bulk_36_scaffold_4859 sequence	1435	2585031	1108	2585031
1698232288	MN032677	Riboviria sp.	MAG: Riboviria sp. isolate H2_Rhizo_Litter_7_scaffold_1747 hypothetical protein (H2RhizoLitter71747_000001) gene, partial cds; and RNA-dependent RNA polymerase (H2RhizoLitter71747_000002) gene, complete cds	2219	2585031	1108	2585031
2240035423	MW380163	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate Yellow-throatedBunting135con9 genomic sequence	5186	2585031	1108	2585031
2240035422	MW380161	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate warbler203con118 genomic sequence	1671	2585031	1108	2585031
2240035420	MW380162	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate warbler204con109 genomic sequence	1573	2585031	1108	2585031
2240035418	MW380159	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate stonechat111con11 genomic sequence	1331	2585031	1108	2585031
2240035411	MW380157	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate robin114con132 genomic sequence	983	2585031	1108	2585031
2240035409	MW380156	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate Grey-backedThrush105con113 genomic sequence	1147	2585031	1108	2585031
2240035408	MW380155	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate EasternCrownedWarbler123con32 genomic sequence	1028	2585031	1108	2585031
2240035407	MW380154	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate duskywarbler184con11 genomic sequence	1925	2585031	1108	2585031
2240035405	MW380153	Riboviria sp.	UNVERIFIED: Riboviria sp. isolate BrownBrowrockpipit144con39 genomic sequence	3103	2585031	1108	2585031
2099634467	MZ556308	Riboviria sp.	Riboviria sp. isolate mos142unRi17-8 genomic sequence	1475	2585031	1108	2585031
2099634463	MZ556289	Riboviria sp.	Riboviria sp. isolate Rpf292PicorV01-12 genomic sequence	8507	2585031	1108	2585031
2099634448	MZ556275	Riboviria sp.	Riboviria sp. isolate Rpf279sm25-12 genomic sequence	8306	2585031	1108	2585031
2099634434	MZ556248	Riboviria sp.	Riboviria sp. isolate cf094PicorV05-8 genomic sequence	8761	2585031	1108	2585031
2099634432	MZ556245	Riboviria sp.	Riboviria sp. isolate Rpf279unRi08-12 genomic sequence	2799	2585031	1108	2585031
2099634415	MZ556244	Riboviria sp.	Riboviria sp. isolate Rpf279unRi02-12 genomic sequence	11878	2585031	1108	2585031
2099634411	MZ556241	Riboviria sp.	Riboviria sp. isolate Gpf270unRi01-12 genomic sequence	2968	2585031	1108	2585031
2163657923	MW239558	Riboviria sp.	MAG: Riboviria sp. isolate wagtail88con53 hypothetical protein gene, partial cds	672	2585031	1108	2585031
2163657919	MW239556	Riboviria sp.	MAG: Riboviria sp. isolate wagtail88con35 hypothetical protein gene, partial cds	666	2585031	1108	2585031
2163657917	MW239555	Riboviria sp.	MAG: Riboviria sp. isolate wagtail54con16 hypothetical protein gene, partial cds	900	2585031	1108	2585031
2163657915	MW239554	Riboviria sp.	MAG: Riboviria sp. isolate wagtail54con8 hypothetical protein gene, partial cds	1227	2585031	1108	2585031
2163657912	MW239553	Riboviria sp.	MAG: Riboviria sp. isolate TristramsBunting102con57 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 gene, complete cds	3961	2585031	1108	2585031
2163657910	MW239552	Riboviria sp.	MAG: Riboviria sp. isolate TristramsBunting102con50 hypothetical protein gene, partial cds	822	2585031	1108	2585031
2163657908	MW239551	Riboviria sp.	MAG: Riboviria sp. isolate TristramsBunting102con36 hypothetical protein gene, partial cds	696	2585031	1108	2585031
2163657905	MW239550	Riboviria sp.	MAG: Riboviria sp. isolate TristramsBunting102con7 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 gene, complete cds	1586	2585031	1108	2585031
2163657903	MW239549	Riboviria sp.	MAG: Riboviria sp. isolate toucan80con19 hypothetical protein gene, complete cds	1484	2585031	1108	2585031
2163657901	MW239548	Riboviria sp.	MAG: Riboviria sp. isolate tomtit99con6 hypothetical protein gene, partial cds	708	2585031	1108	2585031
2163657899	MW239547	Riboviria sp.	MAG: Riboviria sp. isolate tit162con87 hypothetical protein gene, partial cds	615	2585031	1108	2585031
2163657897	MW239546	Riboviria sp.	MAG: Riboviria sp. isolate tit162con82 hypothetical protein gene, partial cds	1326	2585031	1108	2585031
2163657895	MW239545	Riboviria sp.	MAG: Riboviria sp. isolate tit162con76 hypothetical protein gene, partial cds	768	2585031	1108	2585031
2163657893	MW239544	Riboviria sp.	MAG: Riboviria sp. isolate tit162con56 hypothetical protein gene, partial cds	738	2585031	1108	2585031
2163657891	MW239543	Riboviria sp.	MAG: Riboviria sp. isolate tit162con35 hypothetical protein gene, partial cds	1182	2585031	1108	2585031
2163657888	MW239542	Riboviria sp.	MAG: Riboviria sp. isolate tit100con25 hypothetical protein 1 and hypothetical protein 2 genes, partial cds	2274	2585031	1108	2585031
2163657886	MW239541	Riboviria sp.	MAG: Riboviria sp. isolate tit100con17 hypothetical protein gene, partial cds	639	2585031	1108	2585031
2163657880	MW239538	Riboviria sp.	MAG: Riboviria sp. isolate thrush173con6 hypothetical protein gene, partial cds	687	2585031	1108	2585031
2163657878	MW239537	Riboviria sp.	MAG: Riboviria sp. isolate thrush147con20 hypothetical protein gene, partial cds	606	2585031	1108	2585031
2163657875	MW239536	Riboviria sp.	MAG: Riboviria sp. isolate thrush146con18 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	2948	2585031	1108	2585031
2163657872	MW239535	Riboviria sp.	MAG: Riboviria sp. isolate thrush146con11 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	2607	2585031	1108	2585031
2163657870	MW239534	Riboviria sp.	MAG: Riboviria sp. isolate thrush95con11 hypothetical protein gene, partial cds	783	2585031	1108	2585031
2163657865	MW239532	Riboviria sp.	MAG: Riboviria sp. isolate swan66con14 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 gene, complete cds	1458	2585031	1108	2585031
2163657863	MW239531	Riboviria sp.	MAG: Riboviria sp. isolate swan66con8 hypothetical protein gene, partial cds	1062	2585031	1108	2585031
2163657859	MW239530	Riboviria sp.	MAG: Riboviria sp. isolate swallow134con207 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 and hypothetical protein 3 genes, complete cds	2548	2585031	1108	2585031
2163657857	MW239529	Riboviria sp.	MAG: Riboviria sp. isolate swallow134con117 hypothetical protein gene, partial cds	654	2585031	1108	2585031
2163657855	MW239528	Riboviria sp.	MAG: Riboviria sp. isolate swallow134con77 hypothetical protein gene, complete cds	2422	2585031	1108	2585031
2163657852	MW239527	Riboviria sp.	MAG: Riboviria sp. isolate swallow134con41 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	2859	2585031	1108	2585031
2163657850	MW239526	Riboviria sp.	MAG: Riboviria sp. isolate swallow134con26 hypothetical protein gene, partial cds	684	2585031	1108	2585031
2163657847	MW239525	Riboviria sp.	MAG: Riboviria sp. isolate swallow134con14 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	2566	2585031	1108	2585031
2163657845	MW239524	Riboviria sp.	MAG: Riboviria sp. isolate stork73con139 hypothetical protein gene, partial cds	639	2585031	1108	2585031
2163657843	MW239523	Riboviria sp.	MAG: Riboviria sp. isolate stork73con131 hypothetical protein gene, partial cds	960	2585031	1108	2585031
2163657837	MW239520	Riboviria sp.	MAG: Riboviria sp. isolate stork73con56 hypothetical protein gene, complete cds	1573	2585031	1108	2585031
2163657835	MW239519	Riboviria sp.	MAG: Riboviria sp. isolate stork73con52 hypothetical protein gene, partial cds	678	2585031	1108	2585031
2163657832	MW239518	Riboviria sp.	MAG: Riboviria sp. isolate stork73con46 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 gene, complete cds	1254	2585031	1108	2585031
2163657830	MW239517	Riboviria sp.	MAG: Riboviria sp. isolate stork73con30 hypothetical protein gene, partial cds	603	2585031	1108	2585031
2163657828	MW239516	Riboviria sp.	MAG: Riboviria sp. isolate stork73con27 hypothetical protein gene, partial cds	855	2585031	1108	2585031
2163657824	MW239514	Riboviria sp.	MAG: Riboviria sp. isolate stork73con7 hypothetical protein gene, partial cds	666	2585031	1108	2585031
2163657822	MW239513	Riboviria sp.	MAG: Riboviria sp. isolate stonechat111con28 hypothetical protein gene, partial cds	1230	2585031	1108	2585031
2163657820	MW239512	Riboviria sp.	MAG: Riboviria sp. isolate stonechat111con17 hypothetical protein gene, partial cds	1005	2585031	1108	2585031
2163657816	MW239510	Riboviria sp.	MAG: Riboviria sp. isolate sparrow143con104 hypothetical protein gene, partial cds	732	2585031	1108	2585031
2163657814	MW239509	Riboviria sp.	MAG: Riboviria sp. isolate sparrow143con25 hypothetical protein gene, partial cds	696	2585031	1108	2585031
2163657812	MW239508	Riboviria sp.	MAG: Riboviria sp. isolate sparrow143con14 hypothetical protein gene, partial cds	721	2585031	1108	2585031
2163657807	MW239506	Riboviria sp.	MAG: Riboviria sp. isolate SiberianRubythroat51con9 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	2568	2585031	1108	2585031
2163657800	MW239503	Riboviria sp.	MAG: Riboviria sp. isolate SiberianBlueRobin121con28 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	2295	2585031	1108	2585031
2163657798	MW239502	Riboviria sp.	MAG: Riboviria sp. isolate SiberianBlueRobin121con4 hypothetical protein gene, partial cds	1235	2585031	1108	2585031
2163657795	MW239501	Riboviria sp.	MAG: Riboviria sp. isolate Rufous-tailedRobin168con22 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 gene, complete cds	3036	2585031	1108	2585031
2163657791	MW239499	Riboviria sp.	MAG: Riboviria sp. isolate Rufous-tailedRobin167con97 hypothetical protein gene, partial cds	822	2585031	1108	2585031
2163657788	MW239498	Riboviria sp.	MAG: Riboviria sp. isolate Rufous-tailedRobin167con96 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	2988	2585031	1108	2585031
2163657786	MW239497	Riboviria sp.	MAG: Riboviria sp. isolate Rufous-tailedRobin167con65 hypothetical protein gene, complete cds	1323	2585031	1108	2585031
2163657784	MW239496	Riboviria sp.	MAG: Riboviria sp. isolate Rufous-tailedRobin167con56 hypothetical protein gene, partial cds	1123	2585031	1108	2585031
2163657782	MW239495	Riboviria sp.	MAG: Riboviria sp. isolate Rufous-tailedRobin167con51 hypothetical protein gene, partial cds	912	2585031	1108	2585031
2163657780	MW239494	Riboviria sp.	MAG: Riboviria sp. isolate Rufous-tailedRobin167con50 hypothetical protein gene, partial cds	1293	2585031	1108	2585031
2163657778	MW239493	Riboviria sp.	MAG: Riboviria sp. isolate Rufous-tailedRobin167con47 hypothetical protein gene, partial cds	1308	2585031	1108	2585031
2163657769	MW239490	Riboviria sp.	MAG: Riboviria sp. isolate robin181con131 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds; and hypothetical protein 4 gene, partial cds	6157	2585031	1108	2585031
2163657766	MW239489	Riboviria sp.	MAG: Riboviria sp. isolate robin181con107 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	1925	2585031	1108	2585031
2163657764	MW239488	Riboviria sp.	MAG: Riboviria sp. isolate robin181con94 hypothetical protein gene, partial cds	657	2585031	1108	2585031
2163657761	MW239487	Riboviria sp.	MAG: Riboviria sp. isolate robin181con72 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 gene, complete cds	2997	2585031	1108	2585031
2163657759	MW239486	Riboviria sp.	MAG: Riboviria sp. isolate robin181con52 hypothetical protein gene, partial cds	2222	2585031	1108	2585031
2163657757	MW239485	Riboviria sp.	MAG: Riboviria sp. isolate robin181con37 hypothetical protein gene, partial cds	735	2585031	1108	2585031
2163657755	MW239484	Riboviria sp.	MAG: Riboviria sp. isolate robin181con3 hypothetical protein gene, partial cds	1218	2585031	1108	2585031
2163657753	MW239483	Riboviria sp.	MAG: Riboviria sp. isolate robin114con96 hypothetical protein gene, partial cds	639	2585031	1108	2585031
2163657751	MW239482	Riboviria sp.	MAG: Riboviria sp. isolate robin114con88 hypothetical protein gene, partial cds	1218	2585031	1108	2585031
2163657749	MW239481	Riboviria sp.	MAG: Riboviria sp. isolate robin114con87 hypothetical protein gene, partial cds	645	2585031	1108	2585031
2163657747	MW239480	Riboviria sp.	MAG: Riboviria sp. isolate robin114con77 hypothetical protein gene, partial cds	1005	2585031	1108	2585031
2163657744	MW239479	Riboviria sp.	MAG: Riboviria sp. isolate robin114con66 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	2960	2585031	1108	2585031
2163657742	MW239478	Riboviria sp.	MAG: Riboviria sp. isolate robin114con65 hypothetical protein gene, partial cds	1425	2585031	1108	2585031
2163657740	MW239477	Riboviria sp.	MAG: Riboviria sp. isolate robin114con36 hypothetical protein gene, partial cds	615	2585031	1108	2585031
2163657737	MW239476	Riboviria sp.	MAG: Riboviria sp. isolate robin114con35 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	2878	2585031	1108	2585031
2163657735	MW239475	Riboviria sp.	MAG: Riboviria sp. isolate reedwarbler179con28 hypothetical protein gene, partial cds	753	2585031	1108	2585031
2163657732	MW239474	Riboviria sp.	MAG: Riboviria sp. isolate reedwarbler179con12 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	2811	2585031	1108	2585031
2163657729	MW239473	Riboviria sp.	MAG: Riboviria sp. isolate redstart169con78 hypothetical protein 1 and hypothetical protein 2 genes, partial cds	2614	2585031	1108	2585031
2163657725	MW239472	Riboviria sp.	MAG: Riboviria sp. isolate redstart169con71 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 and hypothetical protein 3 genes, complete cds	5920	2585031	1108	2585031
2163657722	MW239471	Riboviria sp.	MAG: Riboviria sp. isolate redstart169con36 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 gene, complete cds	2459	2585031	1108	2585031
2163657720	MW239470	Riboviria sp.	MAG: Riboviria sp. isolate redstart169con34 hypothetical protein gene, partial cds	672	2585031	1108	2585031
2163657716	MW239469	Riboviria sp.	MAG: Riboviria sp. isolate redstart169con18 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	2650	2585031	1108	2585031
2163657714	MW239468	Riboviria sp.	MAG: Riboviria sp. isolate Red-flankedBluetail200con144 hypothetical protein gene, partial cds	879	2585031	1108	2585031
2163657712	MW239467	Riboviria sp.	MAG: Riboviria sp. isolate Red-flankedBluetail200con80 hypothetical protein gene, partial cds	669	2585031	1108	2585031
2163657710	MW239466	Riboviria sp.	MAG: Riboviria sp. isolate Red-flankedBluetail200con52 hypothetical protein gene, partial cds	3064	2585031	1108	2585031
2163657707	MW239465	Riboviria sp.	MAG: Riboviria sp. isolate Red-flankedBluetail200con11 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	3643	2585031	1108	2585031
2163657700	MW239462	Riboviria sp.	MAG: Riboviria sp. isolate Red-flankedBluetail199con84 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	3110	2585031	1108	2585031
2163657697	MW239461	Riboviria sp.	MAG: Riboviria sp. isolate Red-flankedBluetail199con61 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	2355	2585031	1108	2585031
2163657695	MW239460	Riboviria sp.	MAG: Riboviria sp. isolate Red-flankedBluetail199con39 hypothetical protein gene, partial cds	3019	2585031	1108	2585031
2163657693	MW239459	Riboviria sp.	MAG: Riboviria sp. isolate Red-flankedBluetail199con28 hypothetical protein gene, partial cds	3123	2585031	1108	2585031
1698234202	MN033472	Riboviria sp.	MAG: Riboviria sp. isolate H4_Bulk_Litter_23_scaffold_21650 sequence	1097	2585031	1108	2585031
1698234201	MN033471	Riboviria sp.	MAG: Riboviria sp. isolate H3_Rhizo_Litter_14_scaffold_22401 sequence	1159	2585031	1108	2585031
1698234175	MN033459	Riboviria sp.	MAG: Riboviria sp. isolate H2_Rhizo_33_scaffold_7188 sequence	1762	2585031	1108	2585031
1698234174	MN033458	Riboviria sp.	MAG: Riboviria sp. isolate H4_Bulk_46_scaffold_8532 sequence	1751	2585031	1108	2585031
1698234161	MN033450	Riboviria sp.	MAG: Riboviria sp. isolate H2_Bulk_Litter_11_6220 sequence	1677	2585031	1108	2585031
1698234148	MN033442	Riboviria sp.	MAG: Riboviria sp. isolate H2_Rhizo_32_scaffold_5695 sequence	1878	2585031	1108	2585031
