target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target	contig_id	contig_set	orf_start	orf_end	orf_sense	orf_len
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1426_NODE_28_length_2861_cov_111.933001_2	-	2.4e-48	157.7	3.2	2.9e-48	157.4	3.2	1	1	0	0	1	1	1	1	-	F1426_NODE_28_length_2861_cov_111.933001	G	879	2741	FORWARD	1862
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1426_NODE_50_length_2488_cov_5.993424_1	-	6.9e-15	47	0	1.1e-14	46.3	0	13	1	0	0	1	1	1	1	-	F1426_NODE_50_length_2488_cov_5.993424	N	2487	1	REVERSE	2486
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1426_NODE_482_length_1148_cov_6.571821_1	-	1.6e-57	188.1	10.3	1.9e-57	187.8	10.3	1	1	0	0	1	1	1	1	-	F1426_NODE_482_length_1148_cov_6.571821	N	1148	3	REVERSE	1145
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1427_NODE_12_length_3581_cov_418.068633_1	-	1.3e-78	257.5	9.3	3.8e-78	255.9	9.3	15	1	1	0	1	1	1	1	-	F1427_NODE_12_length_3581_cov_418.068633	G	142	3501	FORWARD	3359
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1341_NODE_5470_length_1075_cov_2.424510_1	-	0.006	7.3	9	0.0071	7.1	9	11	1	0	0	1	1	1	1	-	F1341_NODE_5470_length_1075_cov_2.424510	N	1073	3	REVERSE	1070
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1358_NODE_1107_length_2415_cov_4.811017_1	-	4.3e-05	14.2	12.6	5.3e-05	13.9	12.6	11	1	0	0	1	1	1	1	-	F1358_NODE_1107_length_2415_cov_4.811017	N	1012	2415	FORWARD	1403
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1358_NODE_1241_length_2323_cov_4.279101_5	-	0.0032	8.3	13.7	0.0044	7.9	13.7	13	1	0	0	1	1	1	1	-	F1358_NODE_1241_length_2323_cov_4.279101	N	1243	2	REVERSE	1241
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1358_NODE_1893_length_1996_cov_6.324575_1	-	0.0017	9.3	7.1	0.00054	10.9	4	16	2	0	0	2	2	2	1	-	F1358_NODE_1893_length_1996_cov_6.324575	N	1996	404	REVERSE	1592
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1358_NODE_2309_length_1852_cov_1.580412_1	-	3e-46	150.6	0.9	4e-46	150.2	0.9	1	1	0	0	1	1	1	1	-	F1358_NODE_2309_length_1852_cov_1.580412	N	1852	680	REVERSE	1172
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1358_NODE_2309_length_1852_cov_1.580412_2	-	1.2e-29	95.8	0	1.4e-29	95.6	0	1	1	0	0	1	1	1	1	-	F1358_NODE_2309_length_1852_cov_1.580412	N	956	3	REVERSE	953
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1127_NODE_5439_length_1114_cov_3.962229_3	-	0.0029	8.4	24.3	0.0031	8.2	24.3	12	1	0	0	1	1	1	1	-	F1127_NODE_5439_length_1114_cov_3.962229	N	1114	2	REVERSE	1112
ALL_FINAL_RdRp_cores_0.3.clstr_1244.Palmdb.0.4.fasta	-	F1401_NODE_9_length_4724_cov_5.240737_4	-	0.0011	9.9	0.1	0.0015	9.5	0.1	11	1	0	0	1	1	1	1	-	F1401_NODE_9_length_4724_cov_5.240737	N	2290	158	REVERSE	2132
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1402_NODE_899_length_1616_cov_3.801409_2	-	0.00048	10.7	6.2	0.00068	10.2	6.2	11	1	0	0	1	1	1	1	-	F1402_NODE_899_length_1616_cov_3.801409	N	575	1615	FORWARD	1040
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1335_NODE_17_length_8948_cov_5.118408_3	-	3.5e-08	24.3	8.3	3.5e-08	24.3	8.3	32	3	0	0	3	3	3	2	-	F1335_NODE_17_length_8948_cov_5.118408	N	8621	288	REVERSE	8333
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1335_NODE_998_length_2710_cov_1.779661_1	-	7.6e-07	20.2	1.1	6.6e-05	13.7	0	28	3	0	0	3	3	3	2	-	F1335_NODE_998_length_2710_cov_1.779661	N	2603	648	REVERSE	1955
ALL_NCBI_Palmdb_RdRp.Nidovirales_Nter_GDD.0.4.fasta	-	F1335_NODE_1383_length_2368_cov_2.186338_2	-	0.00047	10.8	0	0.00068	10.2	0	11	1	0	0	1	1	1	1	-	F1335_NODE_1383_length_2368_cov_2.186338	N	1999	179	REVERSE	1820
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1543_NODE_2885_length_1452_cov_1.503937_1	-	0.00063	10.4	0	0.00087	10	0	11	1	0	0	1	1	1	1	-	F1543_NODE_2885_length_1452_cov_1.503937	N	1452	346	REVERSE	1106
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1543_NODE_3745_length_1281_cov_1.768352_1	-	0.0037	7.9	13	0.0042	7.8	13	12	1	0	0	1	1	1	1	-	F1543_NODE_3745_length_1281_cov_1.768352	N	1	921	FORWARD	920
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1521_NODE_598_length_1949_cov_2.752376_1	-	3e-05	14.9	9.9	4.2e-05	14.4	9.9	11	1	0	0	1	1	1	1	-	F1521_NODE_598_length_1949_cov_2.752376	N	1	1947	FORWARD	1946
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1521_NODE_1404_length_1465_cov_2.373050_1	-	7.7e-05	13.6	0	7.7e-05	13.6	0	12	1	0	0	1	1	1	1	-	F1521_NODE_1404_length_1465_cov_2.373050	N	116	1465	FORWARD	1349
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1416_NODE_99_length_2063_cov_35.211155_1	-	0.0042	8	6.8	0.0077	7.1	6.8	13	1	0	0	1	1	1	1	-	F1416_NODE_99_length_2063_cov_35.211155	N	2	1864	FORWARD	1862
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1194_NODE_6132_length_989_cov_3.077088_2	-	0.00063	10.5	23.9	0.00073	10.3	23.9	11	1	0	0	1	1	1	1	-	F1194_NODE_6132_length_989_cov_3.077088	N	987	1	REVERSE	986
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1434_NODE_1_length_7484_cov_199.621349_3	-	2.6e-103	339.1	0	3.6e-103	338.7	0	1	1	0	0	1	1	1	1	-	F1434_NODE_1_length_7484_cov_199.621349	G	3348	250	REVERSE	3098
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1436_NODE_54_length_2384_cov_12.690854_1	-	0.00033	11.2	0	0.00051	10.6	0	12	1	0	0	1	1	1	1	-	F1436_NODE_54_length_2384_cov_12.690854	N	2269	2	REVERSE	2267
ALL_NCBI_Palmdb_RdRp.Nidovirales_Nter_GDD.0.4.fasta	-	F1196_NODE_1433_length_1601_cov_1.650712_1	-	0.00016	12.3	0	0.00023	11.8	0	11	1	0	0	1	1	1	1	-	F1196_NODE_1433_length_1601_cov_1.650712	N	1579	2	REVERSE	1577
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1196_NODE_1615_length_1532_cov_13.398104_2	-	2.1e-05	15.7	27.1	2.3e-05	15.5	27.1	1	1	0	0	1	1	1	1	-	F1196_NODE_1615_length_1532_cov_13.398104	N	3	1256	FORWARD	1253
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1196_NODE_1686_length_1512_cov_2.681537_1	-	0.00051	10.7	1.1	0.00069	10.3	1.1	11	1	0	0	1	1	1	1	-	F1196_NODE_1686_length_1512_cov_2.681537	N	3	1508	FORWARD	1505
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1196_NODE_1945_length_1431_cov_3.704942_2	-	0.00049	11.1	22.2	0.00067	10.6	22.2	11	1	0	0	1	1	1	1	-	F1196_NODE_1945_length_1431_cov_3.704942	N	1429	2	REVERSE	1427
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1196_NODE_2053_length_1401_cov_2.791976_1	-	9.9e-06	16.3	0.6	1.6e-05	15.6	0.5	12	1	1	0	1	1	1	1	-	F1196_NODE_2053_length_1401_cov_2.791976	N	1399	2	REVERSE	1397
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1196_NODE_2068_length_1396_cov_2.437733_1	-	0.001	9.8	0	0.001	9.8	0	2	1	1	1	2	2	2	1	-	F1196_NODE_2068_length_1396_cov_2.437733	N	2	1396	FORWARD	1394
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1196_NODE_2701_length_1260_cov_3.379253_2	-	9.1e-05	13.5	10.3	0.00011	13.2	10.3	13	1	0	0	1	1	1	1	-	F1196_NODE_2701_length_1260_cov_3.379253	N	1259	60	REVERSE	1199
ALL_NCBI_Palmdb_RdRp.Nidovirales_Nter_GDD.0.4.fasta	-	F1196_NODE_2714_length_1257_cov_2.472546_1	-	0.00039	11	0.1	0.00056	10.5	0.1	12	1	0	0	1	1	1	1	-	F1196_NODE_2714_length_1257_cov_2.472546	N	2	1255	FORWARD	1253
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1503_NODE_6705_length_999_cov_1.281780_1	-	5.8e-05	13.8	0.4	0.00047	10.8	0	15	1	1	0	1	1	1	1	-	F1503_NODE_6705_length_999_cov_1.281780	N	1	999	FORWARD	998
ALL_NCBI_Palmdb_RdRp.Martellivirales_Nter_GDD.0.4.fasta	-	F1471_NODE_5004_length_960_cov_2.275138_1	-	4e-04	11.6	9.6	5e-04	11.2	9.6	11	1	0	0	1	1	1	1	-	F1471_NODE_5004_length_960_cov_2.275138	N	960	1	REVERSE	959
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1207_NODE_3063_length_1560_cov_1.509635_1	-	3.1e-05	14.6	0	4.1e-05	14.2	0	11	1	0	0	1	1	1	1	-	F1207_NODE_3063_length_1560_cov_1.509635	N	55	1560	FORWARD	1505
ALL_FINAL_RdRp_cores_0.3.clstr_134.Palmdb.0.4.fasta	-	F1207_NODE_3401_length_1485_cov_4.049650_1	-	8.7e-06	16.8	31.2	0.00014	12.9	13.9	22	2	0	0	2	2	2	2	-	F1207_NODE_3401_length_1485_cov_4.049650	N	1	1485	FORWARD	1484
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1511_NODE_543_length_2368_cov_2.476005_2	-	3.5e-05	14.9	14.2	9.9e-05	13.4	9.4	22	2	0	0	2	2	2	2	-	F1511_NODE_543_length_2368_cov_2.476005	N	2367	88	REVERSE	2279
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1198_NODE_97_length_1341_cov_56.915241_1	-	3.1e-20	64.3	0	4.5e-20	63.7	0	12	1	0	0	1	1	1	1	-	F1198_NODE_97_length_1341_cov_56.915241	N	1341	10	REVERSE	1331
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1200_NODE_123_length_4481_cov_3.349074_1	-	2.9e-09	28.2	1.1	4.8e-07	20.8	0	26	2	1	0	2	2	2	2	-	F1200_NODE_123_length_4481_cov_3.349074	N	4297	2	REVERSE	4295
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1290_NODE_1_length_10283_cov_3875.610872_2	-	3.8e-153	504.2	0.1	6.2e-153	503.5	0.1	12	1	0	0	1	1	1	1	-	F1290_NODE_1_length_10283_cov_3875.610872	G	99	9452	FORWARD	9353
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1292_NODE_41_length_3306_cov_5.850815_1	-	0.00021	12.4	0.7	0.00031	11.8	0.7	13	1	0	0	1	1	1	1	-	F1292_NODE_41_length_3306_cov_5.850815	N	3306	40	REVERSE	3266
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1628_NODE_1_length_7594_cov_95.775700_1	-	3.9e-119	391.9	2.2	6.2e-119	391.3	2.2	12	1	0	0	1	1	1	1	-	F1628_NODE_1_length_7594_cov_95.775700	G	125	7453	FORWARD	7328
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1628_NODE_2_length_7193_cov_174.125245_1	-	1.4e-126	416.6	29.3	1.4e-126	416.6	29.3	25	2	0	0	2	2	2	1	-	F1628_NODE_2_length_7193_cov_174.125245	G	3	7145	FORWARD	7142
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1628_NODE_3_length_6523_cov_75.503556_1	-	7.7e-76	248.7	20.9	7.7e-76	248.7	20.9	34	2	1	3	6	6	6	1	-	F1628_NODE_3_length_6523_cov_75.503556	N	6521	57	REVERSE	6464
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1628_NODE_31_length_2048_cov_5.982439_1	-	1.8e-62	204.5	14.2	2.2e-62	204.1	14.2	1	1	0	0	1	1	1	1	-	F1628_NODE_31_length_2048_cov_5.982439	N	3	1310	FORWARD	1307
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1628_NODE_34_length_1991_cov_6.607438_1	-	4e-08	24.2	0.2	4e-08	24.2	0.2	17	2	0	0	2	2	2	1	-	F1628_NODE_34_length_1991_cov_6.607438	G	1932	1	REVERSE	1931
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1630_NODE_1180_length_1856_cov_3.327596_2	-	0.0058	7.2	5.8	0.0081	6.7	5.8	11	1	0	0	1	1	1	1	-	F1630_NODE_1180_length_1856_cov_3.327596	N	1856	3	REVERSE	1853
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1177_NODE_626_length_1554_cov_1.548366_1	-	7e-04	10.4	3.5	0.002	8.9	0.1	2	2	0	0	2	2	2	2	-	F1177_NODE_626_length_1554_cov_1.548366	N	1552	2	REVERSE	1550
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1177_NODE_1035_length_1334_cov_1.508991_1	-	0.00034	11.2	0	0.00044	10.8	0	12	1	0	0	1	1	1	1	-	F1177_NODE_1035_length_1334_cov_1.508991	N	2	1333	FORWARD	1331
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1503_NODE_2721_length_1757_cov_2.864277_1	-	0.00026	11.8	0.1	0.00035	11.4	0.1	11	1	0	0	1	1	1	1	-	F1503_NODE_2721_length_1757_cov_2.864277	N	15	1757	FORWARD	1742
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1503_NODE_4260_length_1370_cov_1.259316_1	-	0.00063	10.3	0	0.00087	9.8	0	11	1	0	0	1	1	1	1	-	F1503_NODE_4260_length_1370_cov_1.259316	N	1	1368	FORWARD	1367
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1201_NODE_297_length_3548_cov_5.535929_3	-	7.6e-06	16.9	1.7	9.8e-06	16.5	1.7	12	1	0	0	1	1	1	1	-	F1201_NODE_297_length_3548_cov_5.535929	N	1511	3547	FORWARD	2036
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1201_NODE_754_length_2727_cov_9.310629_1	-	0.00033	11.5	11.2	4e-04	11.2	11.2	12	1	0	0	1	1	1	1	-	F1201_NODE_754_length_2727_cov_9.310629	N	390	1559	FORWARD	1169
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1020_NODE_17_length_2786_cov_37.069205_2	-	1.3e-81	267.7	8	1.6e-81	267.4	8	1	1	0	0	1	1	1	1	-	F1020_NODE_17_length_2786_cov_37.069205	N	1585	98	REVERSE	1487
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1416_NODE_1149_length_908_cov_9.069168_2	-	0.0036	8	21.8	0.0046	7.7	21.8	1	1	0	0	1	1	1	1	-	F1416_NODE_1149_length_908_cov_9.069168	N	3	908	FORWARD	905
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1498_NODE_142_length_2643_cov_3.508887_1	-	1.7e-07	22.3	0	1.8e-06	18.9	0	21	2	0	0	2	2	2	2	-	F1498_NODE_142_length_2643_cov_3.508887	N	252	2642	FORWARD	2390
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1370_NODE_970_length_1742_cov_6.752223_1	-	4.5e-87	285.6	15.7	5.6e-87	285.3	15.7	1	1	0	0	1	1	1	1	-	F1370_NODE_970_length_1742_cov_6.752223	G	1697	72	REVERSE	1625
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1646_NODE_426_length_2174_cov_4.586597_1	-	0.00034	11.3	2.2	0.00044	10.9	0.2	19	2	0	0	2	2	2	1	-	F1646_NODE_426_length_2174_cov_4.586597	N	75	1043	FORWARD	968
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1646_NODE_1284_length_1562_cov_2.873258_2	-	0.0026	8.5	6.3	0.0026	8.5	6.3	1	1	0	0	1	1	1	1	-	F1646_NODE_1284_length_1562_cov_2.873258	N	982	2	REVERSE	980
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1646_NODE_1520_length_1461_cov_19.961593_1	-	0.0017	9.3	11.4	0.0021	9	11.4	12	1	0	0	1	1	1	1	-	F1646_NODE_1520_length_1461_cov_19.961593	N	1461	232	REVERSE	1229
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1508_NODE_144_length_2236_cov_314.370931_1	-	1.3e-154	508.4	3.9	1.7e-154	508	3.9	1	1	0	0	1	1	1	1	-	F1508_NODE_144_length_2236_cov_314.370931	N	2197	44	REVERSE	2153
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1410_NODE_59_length_4231_cov_20.730125_2	-	2.2e-05	15.8	47	1.6e-05	16.3	4.5	31	3	0	0	3	3	3	3	-	F1410_NODE_59_length_4231_cov_20.730125	N	1	4230	FORWARD	4229
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1410_NODE_159_length_3373_cov_19.377939_6	-	0.00017	12.6	12.1	0.00029	11.8	12.1	13	1	0	0	1	1	1	1	-	F1410_NODE_159_length_3373_cov_19.377939	N	3190	545	REVERSE	2645
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1554_NODE_651_length_1805_cov_2.682857_1	-	2e-04	12.1	0.9	0.00029	11.5	0.9	12	1	0	0	1	1	1	1	-	F1554_NODE_651_length_1805_cov_2.682857	N	2	1804	FORWARD	1802
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1039_NODE_5494_length_943_cov_1.618243_1	-	0.00062	10.3	0	0.00096	9.7	0	12	1	0	0	1	1	1	1	-	F1039_NODE_5494_length_943_cov_1.618243	N	943	2	REVERSE	941
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1296_NODE_386_length_2063_cov_3.408367_3	-	0.00019	12.2	1.5	0.00024	11.8	1.5	11	1	0	0	1	1	1	1	-	F1296_NODE_386_length_2063_cov_3.408367	N	1772	3	REVERSE	1769
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1296_NODE_819_length_1643_cov_2.483627_2	-	5.2e-05	14	0	0.00018	12.2	0	17	1	1	1	2	2	2	1	-	F1296_NODE_819_length_1643_cov_2.483627	N	1643	3	REVERSE	1640
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1545_NODE_613_length_2701_cov_2.069539_2	-	5.1e-06	17.2	0.2	1.1e-05	16.1	0.2	15	1	0	0	1	1	1	1	-	F1545_NODE_613_length_2701_cov_2.069539	N	2034	1	REVERSE	2033
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1469_NODE_2132_length_1564_cov_2.320742_1	-	0.0011	9.9	4.6	0.00052	11	2.1	16	1	1	1	2	2	2	1	-	F1469_NODE_2132_length_1564_cov_2.320742	N	3	1562	FORWARD	1559
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1469_NODE_2143_length_1561_cov_7.035193_1	-	0.00017	12.5	0	0.00028	11.8	0	13	1	0	0	1	1	1	1	-	F1469_NODE_2143_length_1561_cov_7.035193	N	3	1559	FORWARD	1556
ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta	-	F1469_NODE_2610_length_1420_cov_12.519414_1	-	0.00037	11.5	18.8	0.00046	11.2	18.8	11	1	0	0	1	1	1	1	-	F1469_NODE_2610_length_1420_cov_12.519414	N	1	1308	FORWARD	1307
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1419_NODE_1045_length_2215_cov_1.656481_1	-	1.2e-05	16.1	0	1.6e-05	15.6	0	11	1	0	0	1	1	1	1	-	F1419_NODE_1045_length_2215_cov_1.656481	N	1731	1	REVERSE	1730
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1419_NODE_1854_length_1745_cov_4.062130_5	-	0.00026	11.7	5.1	4e-04	11.1	5.1	12	1	0	0	1	1	1	1	-	F1419_NODE_1854_length_1745_cov_4.062130	N	1745	87	REVERSE	1658
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1359_NODE_1_length_14961_cov_86.217563_1	-	6.6e-121	397.6	6.6	7.8e-83	271.6	0	46	5	0	0	5	5	5	2	-	F1359_NODE_1_length_14961_cov_86.217563	N	332	8620	FORWARD	8288
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1359_NODE_2_length_14873_cov_82.619989_1	-	6.9e-122	400.8	3.4	5.8e-83	272	0	38	4	0	0	4	4	4	2	-	F1359_NODE_2_length_14873_cov_82.619989	G	14539	6284	REVERSE	8255
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1524_NODE_552_length_2677_cov_4.785278_1	-	0.00021	12.2	0	0.00044	11.1	0	15	1	0	0	1	1	1	1	-	F1524_NODE_552_length_2677_cov_4.785278	N	16	2439	FORWARD	2423
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1276_NODE_1_length_11166_cov_10233.738097_6	-	1.4e-140	462.3	0.1	3.6e-140	460.9	0	16	2	0	0	2	2	2	1	-	F1276_NODE_1_length_11166_cov_10233.738097	G	6587	2514	REVERSE	4073
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1276_NODE_48_length_2574_cov_4.979754_2	-	2e-91	300.1	2.1	2.6e-91	299.8	2.1	1	1	0	0	1	1	1	1	-	F1276_NODE_48_length_2574_cov_4.979754	N	1150	2565	FORWARD	1415
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1543_NODE_2692_length_1498_cov_2.483021_1	-	0.0012	9.6	4.2	0.0018	9	4.2	13	1	0	0	1	1	1	1	-	F1543_NODE_2692_length_1498_cov_2.483021	N	1496	426	REVERSE	1070
ALL_FINAL_RdRp_cores_0.3.clstr_1260.Palmdb.0.4.fasta	-	F1037_NODE_1549_length_1301_cov_1.702247_1	-	5e-04	10.7	0.9	0.0026	8.4	0.1	2	2	0	0	2	2	2	2	-	F1037_NODE_1549_length_1301_cov_1.702247	N	1301	3	REVERSE	1298
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1037_NODE_1575_length_1294_cov_4.102502_2	-	5e-04	10.8	0	0.00073	10.2	0	12	1	0	0	1	1	1	1	-	F1037_NODE_1575_length_1294_cov_4.102502	N	1294	44	REVERSE	1250
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1038_NODE_1_length_11101_cov_60.073149_1	-	1.7e-162	535.2	15.4	1.7e-162	535.2	15.4	23	2	0	0	2	2	2	1	-	F1038_NODE_1_length_11101_cov_60.073149	N	11100	3421	REVERSE	7679
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1520_NODE_1343_length_1684_cov_1.185390_1	-	0.00019	12	0	0.00027	11.5	0	12	1	0	0	1	1	1	1	-	F1520_NODE_1343_length_1684_cov_1.185390	N	1380	1	REVERSE	1379
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1570_NODE_1829_length_1677_cov_4.496917_3	-	0.00026	11.9	1.5	0.00037	11.4	1.5	11	1	0	0	1	1	1	1	-	F1570_NODE_1829_length_1677_cov_4.496917	N	1675	2	REVERSE	1673
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1476_NODE_3290_length_1115_cov_4.165094_1	-	0.0018	9.2	4.8	0.0021	9	4.8	1	1	0	0	1	1	1	1	-	F1476_NODE_3290_length_1115_cov_4.165094	N	2	1114	FORWARD	1112
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1477_NODE_21_length_6109_cov_6.248596_1	-	0.00025	11.6	0	0.00044	10.8	0	13	1	0	0	1	1	1	1	-	F1477_NODE_21_length_6109_cov_6.248596	N	377	3487	FORWARD	3110
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1477_NODE_193_length_3174_cov_7.102918_1	-	0.0032	8	4.6	0.0037	7.8	0	21	2	1	0	2	2	2	1	-	F1477_NODE_193_length_3174_cov_7.102918	N	3173	714	REVERSE	2459
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1535_NODE_1939_length_1258_cov_3.790524_1	-	2.6e-05	15	0.2	3.3e-05	14.6	0.2	11	1	0	0	1	1	1	1	-	F1535_NODE_1939_length_1258_cov_3.790524	N	1	1257	FORWARD	1256
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1368_NODE_4709_length_1353_cov_2.162558_3	-	0.0016	9.2	18.4	0.002	8.9	18.4	11	1	0	0	1	1	1	1	-	F1368_NODE_4709_length_1353_cov_2.162558	N	1351	2	REVERSE	1349
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1368_NODE_8136_length_1013_cov_1.731733_1	-	8.1e-06	16.7	0	8.7e-06	16.6	0	12	1	0	0	1	1	1	1	-	F1368_NODE_8136_length_1013_cov_1.731733	N	2	1012	FORWARD	1010
ALL_FINAL_RdRp_cores_0.3.clstr_134.Palmdb.0.4.fasta	-	F1368_NODE_8495_length_991_cov_1.473291_1	-	0.0021	9	9.2	9.1e-05	13.5	3.7	14	2	0	0	2	2	2	1	-	F1368_NODE_8495_length_991_cov_1.473291	N	3	989	FORWARD	986
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1564_NODE_2055_length_1459_cov_7.039886_3	-	0.00013	13	3.4	0.00018	12.5	3.4	11	1	0	0	1	1	1	1	-	F1564_NODE_2055_length_1459_cov_7.039886	N	1458	1	REVERSE	1457
